time,mode,z,zd,vz,e1,e2,s,c,c_float,uf,dhat,W_norm,bat,h_raw,tof_raw,baro_raw,state_age
1.617647409439087,baseline,0.6546637193605684,0.8,0.0,-0.1453362806394316,0.0,-0.2180044209591474,0,0.0,0.0,0.0,0.0,52.0,100.0,65.0,29.3,0.018415212631225586
1.7182035446166992,baseline,0.6495314175843695,0.8,0.0,-0.15046858241563055,0.0,-0.22570287362344582,0,0.0,0.0,0.0,0.0,52.0,100.0,64.0,29.36,0.07727980613708496
1.8190665245056152,baseline,0.6461954214298402,0.8,0.0,-0.15380457857015983,0.0,-0.23070686785523975,0,0.0,0.0,0.0,0.0,52.0,100.0,64.0,29.29,0.07289457321166992
1.9202375411987305,baseline,0.6440270239293961,0.8,0.0,-0.1559729760706039,0.0,-0.23395946410590585,0,0.0,0.0,0.0,0.0,52.0,100.0,64.0,29.29,0.17406558990478516
2.0221214294433594,baseline,0.6566175655541076,0.8,0.0,-0.1433824344458925,0.0,-0.21507365166883874,0,0.0,0.0,0.0,0.0,52.0,90.0,68.0,29.34,0.07598233222961426
2.123112201690674,baseline,0.67880141761017,0.8,0.0,-0.12119858238983006,0.0,-0.18179787358474508,0,0.0,0.0,0.0,0.0,52.0,100.0,72.0,29.28,0.04523038864135742
2.2243266105651855,baseline,0.6932209214466105,0.8,0.0,-0.10677907855338953,0.0,-0.1601686178300843,0,0.0,0.0,0.0,0.0,52.0,100.0,72.0,29.28,0.14644479751586914
2.3252410888671875,baseline,0.7445935989402968,0.8,0.0,-0.05540640105970329,0.0,-0.08310960158955494,0,0.0,0.0,0.0,0.0,52.0,100.0,84.0,29.37,0.07541561126708984
2.42606782913208,baseline,0.8304858393111929,0.8,0.0,0.030485839311192864,0.0,0.045728758966789296,0,0.0,0.0,0.0,0.0,52.0,100.0,99.0,29.28,0.012528657913208008
2.526684284210205,baseline,0.9003157955522754,0.8,0.0,0.10031579555227532,0.0,0.15047369332841298,0,0.0,0.0,0.0,0.0,52.0,100.0,103.0,29.31,0.07095599174499512
2.6278529167175293,baseline,0.9667052671089791,0.8,0.0,0.16670526710897904,0.0,0.25005790066346856,0,0.0,0.0,0.0,0.0,52.0,100.0,109.0,29.31,0.06630444526672363
2.7290842533111572,baseline,1.0098584236208363,0.8,0.0,0.2098584236208363,0.0,0.31478763543125443,0,0.0,0.0,0.0,0.0,52.0,100.0,109.0,29.31,0.16753578186035156
2.8303308486938477,baseline,1.0554079753535437,0.8,0.0,0.25540797535354365,0.0,0.38311196303031547,0,0.0,0.0,0.0,0.0,52.0,100.0,114.0,29.29,0.06780242919921875
2.9316024780273438,baseline,1.0920151839798033,0.8,0.0,0.2920151839798033,0.0,0.43802277596970496,0,0.0,0.0,0.0,0.0,52.0,100.0,116.0,29.37,0.04626035690307617
3.0324769020080566,baseline,1.1158098695868721,0.8,0.0,0.31580986958687207,0.0,0.4737148043803081,0,0.0,0.0,0.0,0.0,52.0,100.0,116.0,29.37,0.14713478088378906
3.133260488510132,baseline,1.134776415231467,0.8,0.0,0.33477641523146695,0.0,0.5021646228472004,0,0.0,0.0,0.0,0.0,51.0,100.0,117.0,29.37,0.07080602645874023
3.2338919639587402,baseline,1.1331046699004537,0.8,0.0,0.3331046699004536,0.0,0.49965700485068043,0,0.0,0.0,0.0,0.0,51.0,100.0,113.0,29.32,0.029029130935668945
3.3348939418792725,baseline,1.132018035435295,0.8,0.0,0.33201803543529484,0.0,0.49802705315294227,0,0.0,0.0,0.0,0.0,51.0,100.0,113.0,29.32,0.13003110885620117
3.4355900287628174,baseline,1.1348117230329418,0.8,0.0,0.3348117230329417,0.0,0.5022175845494126,0,0.0,0.0,0.0,0.0,51.0,100.0,114.0,29.31,0.0742340087890625
3.5364012718200684,baseline,1.1051276199714122,0.8,0.0,0.30512761997141213,0.0,0.4576914299571182,0,0.0,0.0,0.0,0.0,51.0,100.0,105.0,29.29,0.0468144416809082
3.6371076107025146,baseline,1.047332952981418,0.8,0.0,0.2473329529814179,0.0,0.37099942947212683,0,0.0,0.0,0.0,0.0,51.0,100.0,94.0,29.29,0.003911256790161133
3.7379772663116455,baseline,0.9782664194379217,0.8,0.0,0.17826641943792165,0.0,0.2673996291568825,0,0.0,0.0,0.0,0.0,51.0,90.0,85.0,29.26,0.056299448013305664
3.838470220565796,baseline,0.9193731726346491,0.8,0.0034999999999999996,0.11937317263464908,0.0034999999999999996,0.18255975895197363,0,0.0,0.0,0.0,0.0,51.0,90.0,81.0,29.27,0.0611419677734375
3.9395010471343994,baseline,0.867092562212522,0.8,0.005774999999999999,0.06709256221252191,0.005774999999999999,0.10641384331878287,0,0.0,0.0,0.0,0.0,51.0,90.0,77.0,29.22,0.03360271453857422
4.040759563446045,baseline,0.8296101654381391,0.8,0.0037537499999999993,0.029610165438139102,0.0037537499999999993,0.04816899815720865,0,0.0,0.0,0.0,0.0,51.0,90.0,76.0,29.3,0.019617557525634766
4.142029523849487,baseline,0.8052466075347904,0.8,0.0024399374999999994,0.005246607534790337,0.0024399374999999994,0.010309848802185505,0,0.0,0.0,0.0,0.0,51.0,90.0,76.0,29.3,0.060315608978271484
4.242823839187622,baseline,0.7894102948976138,0.8,0.0015859593749999997,-0.010589705102386215,0.0015859593749999997,-0.014298598278579324,0,0.0,0.0,0.0,0.0,51.0,90.0,76.0,29.2,0.06354928016662598
4.343592405319214,baseline,0.7826166916834489,0.8,0.0010308735937499998,-0.017383308316551105,0.0010308735937499998,-0.02504408888107666,0,0.0,0.0,0.0,0.0,51.0,90.0,77.0,29.25,0.05373501777648926
4.444169282913208,baseline,0.7817008495942417,0.8,0.0006700678359374999,-0.018299150405758358,0.0006700678359374999,-0.026778657772700037,0,0.0,0.0,0.0,0.0,51.0,90.0,78.0,29.25,0.057347774505615234
4.545106887817383,baseline,0.788105552236257,0.8,0.0004355440933593749,-0.011894447763743043,0.0004355440933593749,-0.01740612755225519,0,0.0,0.0,0.0,0.0,51.0,90.0,80.0,29.21,0.04691123962402344
4.646097660064697,baseline,0.8062686089535671,0.8,0.0002831036606835937,0.0062686089535670675,0.0002831036606835937,0.009686017091034196,0,0.0,0.0,0.0,0.0,51.0,90.0,84.0,29.17,0.05198407173156738
4.747431755065918,baseline,0.8250745958198187,0.8,0.00018401737944433592,0.025074595819818635,0.00018401737944433592,0.03779591110917229,0,0.0,0.0,0.0,0.0,51.0,90.0,86.0,29.19,0.05773115158081055
4.848785638809204,baseline,0.8512984872828822,0.8,0.00011961129663881836,0.05129848728288211,0.00011961129663881836,0.07706734222096198,0,0.0,0.0,0.0,0.0,51.0,90.0,90.0,29.22,0.058696746826171875
4.95035719871521,baseline,0.8893440167338734,0.8,7.774734281523193e-05,0.08934401673387338,7.774734281523193e-05,0.1340937724436253,0,0.0,0.0,0.0,0.0,51.0,90.0,96.0,29.24,0.10157155990600586
5.051261901855469,baseline,0.9630736108770177,0.8,5.053577282990076e-05,0.16307361087701766,5.053577282990076e-05,0.2446609520883564,0,0.0,0.0,0.0,0.0,50.0,100.0,110.0,29.32,0.09367775917053223
5.152243375778198,baseline,1.0424978470700617,0.8,3.2848252339435495e-05,0.2424978470700616,3.2848252339435495e-05,0.3637796188574319,0,0.0,0.0,0.0,0.0,50.0,90.0,119.0,29.23,0.10098147392272949
5.253363132476807,baseline,1.09762360059554,0.8,2.1351364020633074e-05,0.29762360059553994,2.1351364020633074e-05,0.44645675225733056,0,0.0,0.0,0.0,0.0,50.0,90.0,120.0,29.21,0.04998016357421875
5.35382604598999,baseline,1.133455340387101,0.8,1.3878386613411498e-05,0.333455340387101,1.3878386613411498e-05,0.5001968889672649,0,0.0,0.0,0.0,0.0,50.0,90.0,120.0,29.24,0.04704093933105469
5.454609155654907,baseline,1.1497459712516156,0.8,9.020951298717475e-06,0.34974597125161555,9.020951298717475e-06,0.5246279778287221,0,0.0,0.0,0.0,0.0,50.0,90.0,118.0,29.2,0.10078310966491699
5.555500030517578,baseline,1.15683488131355,0.8,5.863618344166359e-06,0.35683488131355,5.863618344166359e-06,0.5352581855886692,0,0.0,0.0,0.0,0.0,50.0,90.0,117.0,29.26,0.09830594062805176
5.656893253326416,baseline,1.1719426728538076,0.8,3.8113519237081333e-06,0.37194267285380755,3.8113519237081333e-06,0.5579178206326351,0,0.0,0.0,0.0,0.0,50.0,90.0,120.0,29.3,0.08966493606567383
5.758150339126587,baseline,1.188762737354975,0.8,2.4773787504102867e-06,0.3887627373549749,2.4773787504102867e-06,0.5831465834112127,0,0.0,0.0,0.0,0.0,50.0,90.0,122.0,29.28,0.08401083946228027
5.860005140304565,baseline,1.1961957792807336,0.8,1.6102961877666865e-06,0.3961957792807336,1.6102961877666865e-06,0.5942952792172881,0,0.0,0.0,0.0,0.0,50.0,90.0,121.0,29.26,0.10185480117797852
5.961064338684082,baseline,1.1940272565324768,0.8,1.0466925220483462e-06,0.3940272565324767,1.0466925220483462e-06,0.5910419314912372,0,0.0,0.0,0.0,0.0,50.0,90.0,119.0,29.29,0.0880732536315918
6.062521934509277,baseline,1.18911771674611,0.8,6.80350139331425e-07,0.38911771674610995,6.80350139331425e-07,0.5836772554693043,0,0.0,0.0,0.0,0.0,50.0,90.0,118.0,29.26,0.0883643627166748
6.163703441619873,baseline,1.1824265158849716,0.8,4.4222759056542626e-07,0.38242651588497156,4.4222759056542626e-07,0.5736402160550479,0,0.0,0.0,0.0,0.0,50.0,90.0,117.0,29.29,0.0863640308380127
6.265048980712891,baseline,1.1745772353252315,0.8,2.874479338675271e-07,0.37457723532523146,2.874479338675271e-07,0.5618661404357811,0,0.0,0.0,0.0,0.0,50.0,90.0,116.0,29.22,0.09019184112548828
6.366346120834351,baseline,1.1694752029614004,0.8,1.8684115701389262e-07,0.36947520296140035,1.8684115701389262e-07,0.5542129912832575,0,0.0,0.0,0.0,0.0,50.0,90.0,116.0,29.19,0.07436108589172363
6.467381477355957,baseline,1.1731588819249104,0.8,1.2144675205903022e-07,0.3731588819249103,1.2144675205903022e-07,0.5597384443341176,0,0.0,0.0,0.0,0.0,50.0,90.0,118.0,29.17,0.08400774002075195
6.5681421756744385,baseline,1.1685532732511916,0.8,7.894038883836965e-08,0.3685532732511916,7.894038883836965e-08,0.5528299888171763,0,0.0,0.0,0.0,0.0,50.0,90.0,116.0,29.2,0.08246588706970215
6.669368028640747,baseline,1.1340596276132746,0.8,5.1311252744940274e-08,0.33405962761327457,5.1311252744940274e-08,0.5010894927311645,0,0.0,0.0,0.0,0.0,50.0,90.0,107.0,29.15,0.08171892166137695
6.7709434032440186,baseline,1.0906387579486285,0.8,3.335231428421118e-08,0.2906387579486285,3.335231428421118e-08,0.435958170275257,0,0.0,0.0,0.0,0.0,50.0,90.0,101.0,29.09,0.08005809783935547
6.872384071350098,baseline,1.0554151926666084,0.8,2.167900428473727e-08,0.2554151926666084,2.167900428473727e-08,0.38312281067891685,0,0.0,0.0,0.0,0.0,50.0,90.0,99.0,29.23,0.0795445442199707
6.973446369171143,baseline,1.0360198752332956,0.8,1.4091352785079225e-08,0.2360198752332956,1.4091352785079225e-08,0.3540298269412962,0,0.0,0.0,0.0,0.0,50.0,90.0,100.0,29.21,0.07747507095336914
7.074266195297241,baseline,1.0374129189016421,0.8,9.159379310301497e-09,0.23741291890164207,9.159379310301497e-09,0.3561193875118424,0,0.0,0.0,0.0,0.0,49.0,90.0,104.0,29.2,0.07680559158325195
7.1749608516693115,baseline,1.0698183972860673,0.8,5.953596551695973e-09,0.26981839728606727,5.953596551695973e-09,0.40472760188269746,0,0.0,0.0,0.0,0.0,49.0,90.0,113.0,29.18,0.07315945625305176
7.276238918304443,baseline,1.1188819582359437,0.8,3.869837758602383e-09,0.3188819582359437,3.869837758602383e-09,0.4783229412237533,0,0.0,0.0,0.0,0.0,49.0,90.0,121.0,29.17,0.07704520225524902
7.377586126327515,baseline,1.1612732728533635,0.8,2.515394543091549e-09,0.3612732728533634,2.515394543091549e-09,0.5419099117954397,0,0.0,0.0,0.0,0.0,49.0,90.0,124.0,29.22,0.07763528823852539
7.478659391403198,baseline,1.1818276273546862,0.8,1.6350064530095068e-09,0.3818276273546861,1.6350064530095068e-09,0.5727414426670356,0,0.0,0.0,0.0,0.0,49.0,90.0,122.0,29.2,0.06918478012084961
7.579437017440796,baseline,1.1776879577805461,0.8,1.0627541944561795e-09,0.3776879577805461,1.0627541944561795e-09,0.5665319377335734,0,0.0,0.0,0.0,0.0,49.0,90.0,117.0,29.2,0.07475066184997559
7.680967569351196,baseline,1.167997172557355,0.8,6.907902263965166e-10,0.367997172557355,6.907902263965166e-10,0.5519957595268227,0,0.0,0.0,0.0,0.0,49.0,90.0,115.0,29.16,0.07367467880249023
7.782037973403931,baseline,1.1651981621622807,0.8,4.490136471577358e-10,0.3651981621622806,4.490136471577358e-10,0.5477972436924345,0,0.0,0.0,0.0,0.0,49.0,90.0,116.0,29.17,0.07171463966369629
7.883102893829346,baseline,1.1598788054054823,0.8,2.918588706525283e-10,0.3598788054054822,2.918588706525283e-10,0.5398182084000822,0,0.0,0.0,0.0,0.0,49.0,90.0,115.0,29.18,0.07145476341247559
7.983980894088745,baseline,1.1459212235135636,0.8,1.897082659241434e-10,0.3459212235135636,1.897082659241434e-10,0.5188818354600536,0,0.0,0.0,0.0,0.0,49.0,90.0,112.0,29.3,0.07667946815490723
8.084745407104492,baseline,1.1543487952838163,0.8,1.2331037285069322e-10,0.35434879528381624,1.2331037285069322e-10,0.5315231930490347,0,0.0,0.0,0.0,0.0,49.0,90.0,117.0,29.18,0.06784343719482422
8.185896396636963,baseline,1.1668267169344806,0.8,8.015174235295059e-11,0.36682671693448055,8.015174235295059e-11,0.5502400754818726,0,0.0,0.0,0.0,0.0,49.0,90.0,119.0,29.21,0.07001876831054688
8.287051439285278,baseline,1.1819373660074124,0.8,5.2098632529417886e-11,0.38193736600741235,5.2098632529417886e-11,0.5729060490632172,0,0.0,0.0,0.0,0.0,49.0,90.0,121.0,29.24,0.07429122924804688
8.388442277908325,baseline,1.181259287904818,0.8,3.3864111144121625e-11,0.381259287904818,3.3864111144121625e-11,0.5718889318910911,0,0.0,0.0,0.0,0.0,49.0,90.0,118.0,29.3,0.06650400161743164
8.489814758300781,baseline,1.1283185371381317,0.8,2.2011672243679058e-11,0.32831853713813164,2.2011672243679058e-11,0.49247780572920913,0,0.0,0.0,0.0,0.0,49.0,90.0,103.0,29.19,0.0635976791381836
8.591103076934814,baseline,1.0554070491397856,0.8,1.4307586958391389e-11,0.2554070491397855,1.4307586958391389e-11,0.3831105737239859,0,0.0,0.0,0.0,0.0,49.0,90.0,92.0,29.12,0.06614398956298828
8.69239091873169,baseline,0.9870145819408607,0.8,9.299931522954403e-12,0.18701458194086062,9.299931522954403e-12,0.2805218729205909,0,0.0,0.0,0.0,0.0,49.0,90.0,86.0,29.13,0.06837129592895508
8.793866395950317,baseline,0.9320594782615594,0.8,6.044955489920362e-12,0.1320594782615594,6.044955489920362e-12,0.19808921739838403,0,0.0,0.0,0.0,0.0,49.0,90.0,83.0,29.15,0.07818460464477539
8.895160675048828,baseline,0.8893386608700137,0.8,-0.0034999999960707785,0.08933866087001363,-0.0034999999960707785,0.13050799130894966,0,0.0,0.0,0.0,0.0,49.0,90.0,81.0,29.2,0.06702399253845215
8.99586296081543,baseline,0.8545701295655089,0.8,-0.005774999997446005,0.054570129565508885,-0.005774999997446005,0.07608019435081732,0,0.0,0.0,0.0,0.0,49.0,100.0,79.0,29.18,0.07174944877624512
9.097092151641846,baseline,0.8459705842175808,0.8,-0.007253749998339903,0.04597058421758071,-0.007253749998339903,0.06170212632803117,0,0.0,0.0,0.0,0.0,48.0,100.0,83.0,29.14,0.02258443832397461
9.198232889175415,baseline,0.8438808797414274,0.8,-0.004714937498920937,0.0438808797414274,-0.004714937498920937,0.06110638211322017,0,0.0,0.0,0.0,0.0,48.0,100.0,84.0,29.19,0.01940774917602539
9.299100875854492,baseline,0.8355225718319279,0.8,-0.0030647093742986096,0.03552257183192786,-0.0030647093742986096,0.05021914837359318,0,0.0,0.0,0.0,0.0,48.0,100.0,82.0,29.24,0.0061283111572265625
9.399809122085571,baseline,0.8230896716907532,0.8,-0.0019920610932940962,0.023089671690753155,-0.0019920610932940962,0.032642446442835635,0,0.0,0.0,0.0,0.0,48.0,100.0,80.0,29.23,0.007946014404296875
9.500580072402954,baseline,0.8150082865989896,0.8,-0.0012948397106411626,0.015008286598989562,-0.0012948397106411626,0.02121759018784318,0,0.0,0.0,0.0,0.0,48.0,100.0,80.0,29.07,0.011232614517211914
9.601577281951904,baseline,0.8167553862893433,0.8,-0.0008416458119167556,0.016755386289343255,-0.0008416458119167556,0.024291433622098128,0,0.0,0.0,0.0,0.0,48.0,100.0,82.0,29.19,0.00797271728515625
9.702585935592651,baseline,0.8178910010880731,0.8,-0.0005470697777458912,0.017891001088073066,-0.0005470697777458912,0.026289431854363707,0,0.0,0.0,0.0,0.0,48.0,100.0,82.0,29.19,0.10898137092590332
9.803561210632324,baseline,0.8326291507072476,0.8,-0.0003555953555348293,0.03262915070724759,-0.0003555953555348293,0.04858813070533655,0,0.0,0.0,0.0,0.0,48.0,100.0,86.0,29.15,0.10097527503967285
9.904843091964722,baseline,0.852708947959711,0.8,-0.00023113698109763903,0.05270894795971093,-0.00023113698109763903,0.07883228495846875,0,0.0,0.0,0.0,0.0,48.0,100.0,89.0,29.17,0.011461973190307617
