time,mode,z,zd,vz,e1,e2,s,c,c_float,uf,dhat,W_norm,d
0.3,nn,0.556451993704384,0.8,0.0406450475591928,-0.24354800629561602,0.0406450475591928,-0.32467696188423123,4,3.9030582621207928,0.19515291310603963,-0.0003467359755009017,0.0014373410233001066,0.17319997306629586
0.32,nn,0.5573306134181613,0.8,0.04393098568886132,-0.2426693865818388,0.04393098568886132,-0.32007309418389684,4,3.848231485677449,0.19241157428387246,-0.0003677177735343733,0.0015186564346201064,0.11872126052440003
0.34,nn,0.5582513202841625,0.8,0.046035343300061204,-0.24174867971583758,0.046035343300061204,-0.31658767627369516,4,3.80681967534027,0.1903409837670135,-0.00038837800279640117,0.0015990178391215798,0.11340712322590825
0.36000000000000004,nn,0.559210810207206,0.8,0.04797449615217766,-0.24078918979279407,0.04797449615217766,-0.31320928853701346,4,3.7666869548825312,0.18833434774412655,-0.000408774621918502,0.0016784527293433593,0.14296629882748665
0.38000000000000006,nn,0.5602198209319353,0.8,0.05045053623646642,-0.2397801790680647,0.05045053623646642,-0.3092197323656306,4,3.719214759174683,0.18596073795873416,-0.0004288985393557983,0.0017568024066203945,0.1304692759496507
0.4000000000000001,nn,0.5612719670667521,0.8,0.052607306740838376,-0.23872803293324796,0.052607306740838376,-0.3054847426590336,4,3.6747914351845035,0.18373957175922517,-0.0004487261638050447,0.0018341327738768884,0.12316924539367663
0.4200000000000001,nn,0.5623631208079515,0.8,0.054557687059968434,-0.23763687919204857,0.054557687059968434,-0.3018976317281044,4,3.6321370325121376,0.18160685162560689,-0.0004682725887442486,0.0019104821439048783,0.1262413509842036
0.4400000000000001,nn,0.563493418784791,0.8,0.05651489884197339,-0.23650658121520907,0.05651489884197339,-0.2982449729808402,4,3.58869052051149,0.1794345260255745,-0.0004875422370704118,0.0019858335791141297,0.13425573033717855
0.46000000000000013,nn,0.5646649707104138,0.8,0.0585775962811417,-0.23533502928958627,0.0585775962811417,-0.2944249476532377,4,3.5432299150765463,0.1771614957538273,-0.0005065271618847158,0.0020601438520804426,0.12118133175108801
0.48000000000000015,nn,0.5658713917148196,0.8,0.060321050220291494,-0.23412860828518045,0.060321050220291494,-0.2908718622074792,4,3.500966907825429,0.17504834539127145,-0.0005252280667839573,0.0021334822816553864,0.11994141896117991
0.5000000000000001,nn,0.5671112094986865,0.8,0.06199088919334693,-0.2328887905013135,0.06199088919334693,-0.2873422965586233,3,3.458980684027334,0.1729490342013667,-0.0005436562661927171,0.0022058552046472835,0.11292036872615564
0.5200000000000001,nn,0.5683758805320956,0.8,0.06323355167045633,-0.2316241194679044,0.06323355167045633,-0.28420262753140024,3,3.4216680303076634,0.17108340151538318,-0.0005618249965430254,0.002277363742427091,0.11257778752383572
0.5400000000000001,nn,0.5696645718915788,0.8,0.06443456797416026,-0.23033542810842123,0.06443456797416026,-0.2810685741884716,3,3.384417871682739,0.16922089358413694,-0.0005797490710539985,0.002348009639100411,0.09810871255979572
0.5600000000000002,nn,0.5709708233780204,0.8,0.0653125743220797,-0.22902917662197964,0.0653125743220797,-0.27823119061088974,3,3.3507230551589897,0.16753615275794947,-0.0005974383914156331,0.002417869808350848,0.09336076473625349
0.5800000000000002,nn,0.5722922441287361,0.8,0.06607103753578654,-0.2277077558712639,0.06607103753578654,-0.27549059627110933,3,3.3181852935883542,0.16590926467941772,-0.0006149069167521051,0.002486969527044699,0.12047138585934608
0.6000000000000002,nn,0.5736392536527756,0.8,0.06735047620197143,-0.22636074634722447,0.06735047620197143,-0.2721906433188653,3,3.278930519996277,0.16394652599981385,-0.0006321400084946834,0.0025551650759159084,0.11752121454472735
0.6200000000000002,nn,0.5750099553959598,0.8,0.06853508715921078,-0.22499004460404026,0.06853508715921078,-0.26894997974684964,3,3.24038214741432,0.162019107370716,-0.0006491195226062351,0.0026224722485933974,0.11463472981436942
0.6400000000000002,nn,0.5764025313822606,0.8,0.06962879931504026,-0.22359746861773944,0.06962879931504026,-0.2657674036115689,3,3.202525838234209,0.16012629191171046,-0.0006658497447691135,0.0026889065537604694,0.12337097292611773
0.6600000000000003,nn,0.5778198636301154,0.8,0.07086661239274149,-0.22218013636988465,0.07086661239274149,-0.2624035921620855,3,3.162489636307489,0.15812448181537445,-0.0006823265181231723,0.002754422009931002,0.10452040490086204
0.6800000000000003,nn,0.5792537187369906,0.8,0.07169275534376196,-0.22074628126300944,0.07169275534376196,-0.2594266665507522,3,3.1270911523916345,0.15635455761958172,-0.0006985576891304215,0.002819118652126596,0.10989893675709274
0.7000000000000003,nn,0.5807057854755762,0.8,0.07260333692927848,-0.21929421452442388,0.07260333692927848,-0.25633798485735737,3,3.0903468690391827,0.15451734345195914,-0.0007145525375447006,0.0028829684452741987,0.13218516439145264
0.7200000000000003,nn,0.5821844684112379,0.8,0.07393414678308774,-0.2178155315887621,0.07393414678308774,-0.2527891506000554,3,3.0480756214843874,0.15240378107421937,-0.0007302907141861236,0.0029458541088142917,0.10897183442688776
0.7400000000000003,nn,0.583679736958472,0.8,0.07476342736169904,-0.21632026304152807,0.07476342736169904,-0.24971696720059305,3,3.0115191110951836,0.15057595555475917,-0.0007457752344033466,0.003007898581035941,0.07798457952482415
0.7600000000000003,nn,0.5851787318181934,0.8,0.07494974298606795,-0.2148212681818067,0.07494974298606795,-0.2472821592866421,3,2.982606822177243,0.14913034110886214,-0.0007610455368769015,0.0030692657562884198,0.11357449100215777
0.7800000000000004,nn,0.5866955846182433,0.8,0.0758426400025012,-0.2133044153817567,0.0758426400025012,-0.24411398307013388,3,2.944889700661743,0.14724448503308715,-0.0007760951910068323,0.003129768783041232,0.11155363311454336
0.8000000000000004,nn,0.5882289869931377,0.8,0.07667011874472203,-0.2117710130068623,0.07667011874472203,-0.24098640076557143,3,2.9076548609285204,0.145382743046426,-0.0007909025870831714,0.003189418877448408,0.11964345547162665
0.8200000000000004,nn,0.5897817114837238,0.8,0.07763622452930234,-0.21021828851627622,0.07763622452930234,-0.23769120824511197,3,2.868403760555443,0.14342018802777215,-0.0008054630807049834,0.0032481741236948317,0.12835225658901453
0.8400000000000004,nn,0.591356700591209,0.8,0.07874945537426217,-0.208643299408791,0.07874945537426217,-0.23421549373892434,3,2.8269812178281195,0.14134906089140598,-0.0008197646480513785,0.003305989398063689,0.12249041914369994
0.8600000000000004,nn,0.5929509861713421,0.8,0.07971427900665683,-0.20704901382865792,0.07971427900665683,-0.23085924173633005,3,2.786987036602886,0.1393493518301443,-0.0008338067883462721,0.0033628961335081514,0.136575886683174
0.8800000000000004,nn,0.5945696621099048,0.8,0.08093379692813392,-0.20543033789009524,0.08093379692813392,-0.22721170990700895,3,2.7434921523196154,0.13717460761598077,-0.0008475816717753877,0.0034188211328906918,0.12511909910911775
0.9000000000000005,nn,0.5962074627618313,0.8,0.08189003259632853,-0.2037925372381687,0.08189003259632853,-0.2237987732609245,3,2.702807098296402,0.1351403549148201,-0.0008610909582653938,0.0034738251810732725,0.13445853502266564
0.9200000000000005,nn,0.597867588409513,0.8,0.08300628238408464,-0.202132411590487,0.08300628238408464,-0.22019233500164587,3,2.659794691669731,0.13298973458348656,-0.00087433358249905,0.0035278601338897386,0.13054851700275802
0.9400000000000005,nn,0.5995478499458607,0.8,0.08401307681738543,-0.2004521500541393,0.08401307681738543,-0.21666514826382352,3,2.617727942843912,0.1308863971421956,-0.0008873081839015199,0.003580947267420055,0.143467819116049
0.9600000000000005,nn,0.6012528512868371,0.8,0.08525006704881961,-0.1987471487131629,0.08525006704881961,-0.21287065602092475,3,2.572447976429228,0.1286223988214614,-0.00090000520890653,0.0036330198462865486,0.1463471134916983
0.9800000000000005,nn,0.6029830514356629,0.8,0.08651000744128663,-0.19701694856433716,0.08651000744128663,-0.20901541540521912,3,2.526433291619701,0.12632166458098507,-0.0009124153378536041,0.0036840636779947953,0.1332167891986871
1.0000000000000004,nn,0.6047324926960009,0.8,0.08747206301690434,-0.1952675073039991,0.08747206301690434,-0.2054291979390943,2,2.4836413937717996,0.12418206968858998,-0.0009245509251334035,0.0037341482697940114,0.13654325691087313
1.0200000000000005,nn,0.606497166903814,0.8,0.08823371039064848,-0.1935028330961861,0.08823371039064848,-0.20202053925363067,2,2.4429750237433665,0.12214875118716832,-0.00093642763498992,0.003783319882794798,0.14948876304154804
1.0400000000000005,nn,0.6082818257390248,0.8,0.08923294176054128,-0.19171817426097526,0.08923294176054128,-0.1983443196309216,2,2.3990925651907746,0.11995462825953873,-0.0009480364809857607,0.003831512039781198,0.18213011558259384
1.0600000000000005,nn,0.6100989661730828,0.8,0.090857021702898,-0.18990103382691725,0.090857021702898,-0.19399452903747788,2,2.347121089557561,0.11735605447787804,-0.0009593370553913262,0.003878555674444778,0.15297658806811093
1.0800000000000005,nn,0.6119360173102144,0.8,0.09185255685657907,-0.18806398268978564,0.09185255685657907,-0.1902434171780994,2,2.302327987418951,0.11511639937094756,-0.0009703490640879202,0.003924603637364832,0.17249667052103718
1.1000000000000005,nn,0.6138002296837147,0.8,0.09321061867501561,-0.18619977031628532,0.09321061867501561,-0.18608903679941236,2,2.2526896728804044,0.11263448364402022,-0.0009810615643728025,0.003969555498144082,0.19035204992441426
1.1200000000000006,nn,0.6156979849307268,0.8,0.09488776235060345,-0.18430201506927324,0.09488776235060345,-0.1815652602533064,2,2.1986120547940433,0.10993060273970216,-0.0009914465877183237,0.00401331956200489,0.1881415232687075
1.1400000000000006,nn,0.61762745964013,0.8,0.09647373547016071,-0.18237254035987005,0.09647373547016071,-0.17708507506964438,2,2.1450509411681784,0.10725254705840892,-0.0010015020166222897,0.004055908498965438,0.16142946481677575
1.1600000000000006,nn,0.6195770808435966,0.8,0.09748106017333172,-0.1804229191564034,0.09748106017333172,-0.1731533185612734,2,2.0980651207076857,0.10490325603538429,-0.0010112648986202576,0.004097462273844454,0.20820010762379185
1.1800000000000006,nn,0.6215649926964157,0.8,0.09939559264095427,-0.1784350073035843,0.09939559264095427,-0.1682569183144222,2,2.0394965576078237,0.1019748278803912,-0.0010206768917378948,0.00413773962394398,0.19846550595908405
1.2000000000000006,nn,0.6235862292197395,0.8,0.10106182616618922,-0.17641377078026055,0.10106182616618922,-0.1635588300042016,2,1.983300862001395,0.09916504310006975,-0.0010297450975487947,0.004176792390101402,0.18167483369510487
1.2200000000000006,nn,0.6256331410538882,0.8,0.10234559170743802,-0.1743668589461118,0.10234559170743802,-0.1592046967117297,2,1.9312263018377707,0.09656131509188853,-0.0010384970648507096,0.004214709020131739,0.17957427445875065
1.2400000000000007,nn,0.6277041690664643,0.8,0.10355140062880477,-0.17229583093353573,0.10355140062880477,-0.15489234577149882,2,1.8796468981679944,0.09398234490839971,-0.0010469374455004225,0.004251501941274205,0.18144419614107918
1.2600000000000007,nn,0.6297993859731447,0.8,0.10476084533401982,-0.17020061402685538,0.10476084533401982,-0.15054007570626327,2,1.8275821894909305,0.09137910947454653,-0.0010550640507885718,0.004287163104028734,0.1835732297124267
1.2800000000000007,nn,0.631918966098323,0.8,0.10597900625891579,-0.16808103390167706,0.10597900625891579,-0.1461425445935998,2,1.7749680227174678,0.08874840113587339,-0.001062874379713511,0.004321683189483383,0.19811875235752696
1.3000000000000007,nn,0.6340680454809393,0.8,0.10745396913081669,-0.16593195451906073,0.10745396913081669,-0.14144396264777442,2,1.7187344515740173,0.08593672257870086,-0.0010703449900362014,0.00435498891819472,0.21507277282716528
1.3200000000000007,nn,0.6362525797499733,0.8,0.10922671345169713,-0.16374742025002675,0.10922671345169713,-0.136394416923343,2,1.6582819836923182,0.08291409918461591,-0.0010774490306101074,0.004386994775606244,0.1795179242440707
1.3400000000000007,nn,0.6384573542291719,0.8,0.11023872395993102,-0.1615426457708281,0.11023872395993102,-0.13207524469631116,2,1.6065880503302366,0.08032940251651183,-0.0010842556987251412,0.004417885675161498,0.1897711767084367
1.3600000000000008,nn,0.6406859034936364,0.8,0.11142746322322168,-0.15931409650636363,0.11142746322322168,-0.12754368153632378,2,1.5523389228680726,0.07761694614340363,-0.0010907372216093665,0.004447610838410129,0.18572993045585207
1.3800000000000008,nn,0.6429359453508782,0.8,0.11250209286208851,-0.15706405464912188,0.11250209286208851,-0.1230939891115943,1,1.4990659794224712,0.07495329897112356,-0.001096905504166986,0.004476193018463289,0.1708616934866525
1.4000000000000008,nn,0.6451961307135118,0.8,0.11300926813168308,-0.15480386928648826,0.11300926813168308,-0.11919653579804931,1,1.4524146575284689,0.07262073287642344,-0.0011028113975938589,0.004503771992791435,0.221840356028853
1.4200000000000008,nn,0.6474865670284032,0.8,0.11452181574457301,-0.1525134329715968,0.11452181574457301,-0.1142483337128222,1,1.3931469209380754,0.06965734604690377,-0.0011083458192104418,0.00453008875005509,0.1777829197875664
1.4400000000000008,nn,0.6497887842943928,0.8,0.1151108632994763,-0.15021121570560725,0.1151108632994763,-0.11020596025893457,1,1.344743906974266,0.0672371953487133,-0.0011136191933525527,0.004555370803330714,0.20500785301970992
1.4600000000000009,nn,0.6521133426181425,0.8,0.11622791618748517,-0.14788665738185758,0.11622791618748517,-0.1056020698853012,1,1.2895959739199117,0.06447979869599559,-0.0011185567648148733,0.004579481249044321,0.16260409995137382
1.4800000000000009,nn,0.6544426549488077,0.8,0.11646561653326305,-0.14555734505119233,0.11646561653326305,-0.10187040104352545,1,1.244910004621166,0.06224550023105831,-0.0011232596049430394,0.00460263855850376,0.19813080392750232
1.5000000000000009,nn,0.6567907988557854,0.8,0.11740719534888173,-0.14320920114421465,0.11740719534888173,-0.09740660636744024,1,1.1914319365587058,0.059571596827935294,-0.0011276330074711527,0.004624663946568832,0.1782363656296057
1.520000000000001,nn,0.6591492892796195,0.8,0.11792452119170516,-0.14085071072038058,0.11792452119170516,-0.09335154488886571,1,1.1428533130531258,0.05714266565265629,-0.0011317387193368696,0.004645660880869773,0.16894874193609666
1.540000000000001,nn,0.6615141214683606,0.8,0.11824160943705934,-0.1384858785316394,0.11824160943705934,-0.08948720836039976,1,1.096558207512036,0.0548279103756018,-0.001135585359361946,0.004665678748478802,0.14185655048304857
1.560000000000001,nn,0.6638742809760103,0.8,0.11800797538248266,-0.13612571902398973,0.11800797538248266,-0.08618060315350194,1,1.056951710607177,0.05284758553035885,-0.0011392236382576865,0.004684857060510616,0.15958340347975253
1.580000000000001,nn,0.6662369893788377,0.8,0.1181354201413682,-0.13376301062116236,0.1181354201413682,-0.08250909579037534,1,1.012961188399822,0.0506480594199911,-0.0011426019457658984,0.004703108142890014,0.12290090927834402
1.600000000000001,nn,0.6685875023100972,0.8,0.11752564656297677,-0.13141249768990282,0.11752564656297677,-0.07959309997187745,1,0.978033294271503,0.04890166471357515,-0.001145804730448672,0.004720619514766306,0.1423678889358814
1.620000000000001,nn,0.6709339480348558,0.8,0.11732228623793105,-0.1290660519651442,0.11732228623793105,-0.07627679170978525,1,0.9382969736445436,0.04691484868222718,-0.001148773656356032,0.0047372948794752795,0.11488582957645978
1.640000000000001,nn,0.6732654476111518,0.8,0.11657497881479817,-0.12673455238884823,0.11657497881479817,-0.07352684976847418,1,0.9053536462833669,0.04526768231416835,-0.001151572453083845,0.004753274742565088,0.09110793510322687
1.660000000000001,nn,0.6755729083733528,0.8,0.11537303811004836,-0.12442709162664722,0.11537303811004836,-0.07126759932992248,1,0.878295807313833,0.04391479036569165,-0.001154230767738165,0.004768680566572505,0.10118899189309102
1.680000000000001,nn,0.6778610358309693,0.8,0.11440637288082882,-0.1221389641690307,0.11440637288082882,-0.06880207337271722,1,0.8487592999150673,0.04243796499575336,-0.0011567209721230266,0.004783463410201309,0.054207046736815326
1.700000000000001,nn,0.6801115785384674,0.8,0.11252713537490192,-0.11988842146153267,0.11252713537490192,-0.06730549681739709,1,0.8308484510342131,0.04154242255171066,-0.001159124461272408,0.004797860639406438,0.0730623682229804
1.720000000000001,nn,0.6823331309974446,0.8,0.11107762294886427,-0.11766686900255541,0.11107762294886427,-0.06542268055496885,1,0.8083001377307563,0.04041500688653781,-0.0011613985535565091,0.004811779251174661,0.07516159358136743
1.740000000000001,nn,0.6845273446250031,0.8,0.10971068137792342,-0.11547265537499696,0.10971068137792342,-0.06349830168457202,1,0.7852505428927392,0.03926252714463696,-0.0011635461338937495,0.004825210294540864,0.04824796135799089
1.7600000000000011,nn,0.6866842194555332,0.8,0.10784374152650138,-0.1133157805444669,0.10784374152650138,-0.06212992929019896,1,0.7688712177729093,0.038443560888645464,-0.0011656033145260834,0.004838289708715198,0.03312081040145327
1.7800000000000011,nn,0.6887987501149689,0.8,0.1057265329717884,-0.1112012498850311,0.1057265329717884,-0.06107534185575826,1,0.7562558653929141,0.037812793269645706,-0.0011675881561907541,0.00485109428300326,-0.016450393066036698
1.8000000000000012,nn,0.690852293758714,0.8,0.10267718218725759,-0.109147706241286,0.10267718218725759,-0.06104437717467141,1,0.7559235508191229,0.03779617754095614,-0.0011695512361532968,0.004863872082382028,-0.01878163257068218
1.8200000000000012,nn,0.692845625527406,0.8,0.09966658843460073,-0.10715437447259402,0.09966658843460073,-0.06106497327429029,1,0.7562098065620539,0.0378104903281027,-0.0011715063635285205,0.004876635609890307,0.02046150738392129
1.8400000000000012,nn,0.6947961286095282,0.8,0.09752515410611033,-0.10520387139047183,0.09752515410611033,-0.06028065297959741,1,0.7468365343947331,0.037341826719736654,-0.0011734349319782135,0.004889190943339655,-0.058483707208687036
1.8600000000000012,nn,0.6966734241224676,0.8,0.0938647756469655,-0.10332657587753247,0.0938647756469655,-0.061125088169333194,1,0.7570079961945633,0.037850399809728166,-0.001175346908128255,0.004901930609695384,-0.04082148961950772
1.8800000000000012,nn,0.6984866267651968,0.8,0.09066013213646032,-0.10151337323480325,0.09066013213646032,-0.061609927715744556,1,0.7628651397035159,0.038143256985175795,-0.0011773003557290654,0.0049147678162497046,-0.06461073262061504
1.9000000000000012,nn,0.7002280154408813,0.8,0.08706943378422713,-0.09977198455911873,0.08706943378422713,-0.06258854305445097,1,0.7746481119506959,0.0387324055975348,-0.0011792797648642224,0.004927820906363507,-0.056131048364261305
1.9200000000000013,nn,0.701902992814301,0.8,0.08374886867098355,-0.09809700718569903,0.08374886867098355,-0.06339664210756499,1,0.7843860731984565,0.03921930365992283,-0.0011813183953838402,0.004941048645119405,-0.050617466493862506
1.9400000000000013,nn,0.7035156238346674,0.8,0.08063155101831876,-0.09648437616533267,0.08063155101831876,-0.06409501322968025,1,0.7928083614629565,0.039640418073147825,-0.0011834101353396748,0.004954424543896613,-0.07390028577260149
1.9600000000000013,nn,0.7050583410721545,0.8,0.0771358618743538,-0.09494165892784556,0.0771358618743538,-0.06527662651741455,1,0.8070301464204405,0.04035150732102202,-0.0011855314105732931,0.004968063888825068,-0.0878339041594188
1.9800000000000013,nn,0.7065275286653282,0.8,0.07345937965868352,-0.09347247133467185,0.07345937965868352,-0.06674932734332426,1,0.8247462093548692,0.04123731046774346,-0.0011877140617489134,0.004982035718608124,-0.10507330390436827
2.0000000000000013,nn,0.7079183496843312,0.8,0.069541050950153,-0.09208165031566884,0.069541050950153,-0.06858142452335025,1,0.8467764628418795,0.04233882314209397,-0.0011899684280838247,0.004996425095044709,-0.12607563463933974
2.0200000000000014,nn,0.7092245974609465,0.8,0.06531238883076193,-0.09077540253905358,0.06531238883076193,-0.07085071497781845,1,0.874054690599137,0.04370273452995685,-0.001192305543265786,0.005011335251092269,-0.14454394395944217
2.0400000000000014,nn,0.7104412527222327,0.8,0.060832763064311755,-0.08955874727776736,0.060832763064311755,-0.07350535785233928,1,0.9059592748523647,0.045297963742618234,-0.0011947490312146727,0.005026856707403535,-0.14361888501682524
2.0600000000000014,nn,0.7115711940821962,0.8,0.05649706799817452,-0.08842880591780389,0.05649706799817452,-0.0761461408785313,1,0.9377008267388669,0.046885041336943344,-0.001197356809824562,0.005042985128759448,-0.16463972607262584
2.0800000000000014,nn,0.7126084411936516,0.8,0.05186235557277312,-0.08739155880634841,0.05186235557277312,-0.0792249826367495,1,0.9747013823807205,0.04873506911903602,-0.0012000795369863206,0.00505982304458576,-0.20225079131695983
2.1000000000000014,nn,0.7135405450694595,0.8,0.04660519379039627,-0.08645945493054052,0.04660519379039627,-0.08308398860541452,1,1.0210656606803625,0.051053283034018127,-0.001202889870769411,0.0050775531283757305,-0.1840061187415253
2.1200000000000014,nn,0.7143777475892482,0.8,0.04186012598943467,-0.08562225241075183,0.04186012598943467,-0.08657325262669308,1,1.0629987923787922,0.053149939618939615,-0.0012059880429237761,0.005096086811211207,-0.2199003436980476
2.1400000000000015,nn,0.7151083483010036,0.8,0.03653003558776955,-0.08489165169899648,0.03653003558776955,-0.09080744196072518,1,1.1138729611072409,0.05569364805536205,-0.0012091828789269417,0.005115597530279069,-0.21779868508045053
2.1600000000000015,nn,0.7157361727187976,0.8,0.03139122088970299,-0.08426382728120241,0.03139122088970299,-0.09500452003210062,1,1.1643071238389842,0.05821535619194921,-0.001212644172688844,0.0051360749216982525,-0.2397399304767072
2.1800000000000015,nn,0.7162553220807027,0.8,0.02595746809525716,-0.0837446779192973,0.02595746809525716,-0.09965954878368878,1,1.2202401244391479,0.0610120062219574,-0.001216276951744132,0.005157624250889658,-0.2094639177973675
2.2000000000000015,nn,0.7166809496933556,0.8,0.02128138063264261,-0.08331905030664444,0.02128138063264261,-0.10369719482732405,1,1.2687730055987647,0.06343865027993824,-0.0012203333835438073,0.005180100407120361,-0.25160004716790685
2.2200000000000015,nn,0.716998819713987,0.8,0.01589350103157048,-0.083001180286013,0.01589350103157048,-0.10860826939744903,1,1.3277882637240526,0.06638941318620263,-0.001224451547733224,0.0052037048507647,-0.24420462749571664
2.2400000000000015,nn,0.7172149075230425,0.8,0.010804390452772174,-0.08278509247695753,0.010804390452772174,-0.11337324826266412,1,1.3850573388992182,0.06925286694496091,-0.0012289179873624426,0.005228402381497511,-0.2221057194447311
2.2600000000000016,nn,0.7173409025856665,0.8,0.006299753131199931,-0.08265909741433353,0.006299753131199931,-0.11768889299030036,1,1.43694298458634,0.071847149229317,-0.0012338134351367943,0.005254088559382391,-0.22784071333666722
2.2800000000000016,nn,0.7173770335012024,0.8,0.001806545776792989,-0.08262296649879763,0.001806545776792989,-0.12212790397140347,1,1.490314147890561,0.07451570739452805,-0.0012389650116859726,0.005280791308798429,-0.22928093260963073
2.3000000000000016,nn,0.7173252403780594,0.8,-0.0025896561571498297,-0.0826747596219406,-0.0025896561571498297,-0.1266017955900607,2,1.5441096816017685,0.07720548408008843,-0.0012444067260520065,0.005308518357589965,-0.22348756704137604
2.3200000000000016,nn,0.717195102435548,0.8,-0.006506897125577156,-0.08280489756445208,-0.006506897125577156,-0.13071424347225527,2,1.5935762165338456,0.07967881082669229,-0.0012502647433391282,0.005337187226107316,-0.22936430918343056
2.3400000000000016,nn,0.7169864626317534,0.8,-0.010431990189729606,-0.08301353736824668,-0.010431990189729606,-0.13495229624209962,2,1.6445549544378277,0.08222774772189138,-0.0012563699766316204,0.005366826914522417,-0.24663236761580037
2.3600000000000017,nn,0.7166946117954187,0.8,-0.014592541816733185,-0.08330538820458133,-0.014592541816733185,-0.1395506241236052,2,1.6998605323997986,0.08499302661998993,-0.0012626521458268224,0.005397519688040522,-0.24680978404674675
2.3800000000000017,nn,0.7163218088688827,0.8,-0.01864014632679959,-0.0836781911311173,-0.01864014632679959,-0.14415743302347553,2,1.7552742192142299,0.08776371096071149,-0.0012692511466261807,0.005429268003133928,-0.2476557724550832
2.4000000000000017,nn,0.7158699821153077,0.8,-0.022591337678750864,-0.08413001788469232,-0.022591337678750864,-0.14878636450578936,2,1.8109596686783147,0.09054798343391574,-0.0012761647304421226,0.00546207761345809,-0.24082850128459657
2.4200000000000017,nn,0.7153440751103189,0.8,-0.02629535024943777,-0.0846559248896811,-0.02629535024943777,-0.15327923758395942,2,1.8650199447548874,0.09325099723774437,-0.0012834546873687236,0.005495918921310047,-0.2409902487915176
2.4400000000000017,nn,0.7147460974019533,0.8,-0.029898885418283866,-0.08525390259804677,-0.029898885418283866,-0.15777973931535402,2,1.919178092818858,0.0959589046409429,-0.0012910610517304724,0.005530794897542009,-0.2550554495636019
2.4600000000000017,nn,0.7140724408895964,0.8,-0.033682825617843956,-0.08592755911040362,-0.033682825617843956,-0.1625741642834494,2,1.9768674257947085,0.09884337128973543,-0.0012988727196657937,0.005566772683224081,-0.23750822672390734
2.4800000000000018,nn,0.713332243468896,0.8,-0.03700987103502247,-0.08666775653110403,-0.03700987103502247,-0.1670115058316785,2,2.030281481588834,0.10151407407944171,-0.0013071705804346184,0.005603774243246821,-0.2237033682214478
